LL_1	LL_2	HL_1	HL_2
kfl00006_0040	10.3217461618223	10.5195027913069	10.3332272803891	10.354093779782
kfl00006_0050	4.80076939751415	4.778317451463	4.30546547049265	4.30698307383392
kfl00006_0060	4.83419314322307	5.18074102941306	5.35528440295002	5.28651664122092
kfl00006_0070	3.25191906864815	2.84676647592725	3.59016992892816	3.7552022558477
kfl00006_0080	1.95312970638953	2.49754370994377	0.47466625067536	1.36779750090013
kfl00006_0090	0	0	0	0
kfl00006_0100	2.76135787562757	2.60413263101453	3.27292688463852	3.02864264780001
kfl00006_0110	2.73946230220259	2.61754525063485	1.56546930007848	1.91421313250073
kfl00006_0120	2.51405003658624	2.74942925593788	3.35223667602685	3.21480945736196
kfl00006_0130	3.97934665396911	4.22922187231505	3.75520637550877	3.73413095444232
kfl00006_0140	10.6580045441391	10.7933227606819	10.7930284997879	10.7819958818321
kfl00006_0150	5.97840512936214	5.99064494453468	7.2746032852956	7.15208293191342
kfl00006_0160	2.87950591773931	3.04281366755549	3.75282901780736	3.6950349934585
kfl00006_0170	4.74940203308605	4.70628487612509	4.93883325242857	5.12593034004867
kfl00006_0180	0	0	0.674929889249261	0
kfl00006_0190	2.17830100818158	1.27335109142122	0.99781952610523	0.928297028566957
kfl00006_0200	3.69325191388876	3.30855090508826	2.80666566808389	3.11308170554169
kfl00006_0210	2.53709886856934	2.97433647195794	2.53493646153597	2.49426471608144
kfl00006_0220	4.34208049376252	4.31319419487983	3.43653770520919	4.01006660009365
kfl00006_0230	4.98688336816371	5.14534274518443	4.90727600143256	4.79281331637912
kfl00006_0240	3.99951469838906	4.10644038704596	4.88436491652504	5.18047391587322
kfl00006_0250	3.47083045467448	3.06990839278483	2.22788838672542	2.71770668530387
kfl00006_0260	5.10500464233247	5.13431701768594	4.26653937160589	4.60389863910669
kfl00006_0270	6.77411289032633	6.71991909757232	7.53398059226479	7.52447072978656
kfl00006_0280	1.27424380509562	1.25760670371918	1.53040084066457	0.736101930550958
kfl00006_0290	0	0	0	0
kfl00006_0300	0	0	0	0
kfl00006_0310	0	0	0	0
kfl00006_0320	0	0	0	0
kfl00006_0330	4.76495932678086	5.2136061219619	5.02172855821587	4.20442540596881
kfl00006_0340	4.04624466558635	4.1393040415317	3.72993953873971	3.58198533546552
kfl00006_0350	6.78269788491931	6.61652190490524	7.96051103066167	8.01735613084086
kfl00006_0360	7.25433954287504	6.96043247924298	6.69863827035319	6.67935739995948
kfl00006_0370	2.77870828279275	3.27772705691332	3.39402349941446	3.74742588121774
kfl00006_0380	6.27065309300072	6.41759392020066	7.0083578271069	6.98906069204643
kfl00006_0390	2.75978076984672	2.91906927209078	2.87581580230072	3.31599954471374
kfl00006_0400	8.71114117305054	8.7613435559259	8.98587149831241	9.09726239827097
kfl00006_0410	2.62256860229987	2.81650815585035	3.36964540451401	3.36110264814265
kfl00006_0420	1.71625644504875	1.52753534378276	0.831596018086354	0.315118501214624
kfl00006_0430	2.57607257221476	2.43167480216916	0.865376443443811	1.01952596870311
kfl00006_0440	2.27441061057313	1.91858624519908	1.16454524160886	1.7536896104539
kfl00006_0450	0	0	0	0
kfl00006_0460	3.20130792038692	3.1059155095461	1.12347910305331	1.31434253766471
kfl00006_0470	7.47417460541534	7.58649502400443	8.0050046586647	7.86879247623516
kfl00006_0480	2.45437120812107	2.41966979240874	3.7981389728493	3.49007752439902
kfl00006_0490	1.72530476198741	2.09976651689024	0.655585209859059	0
kfl00006_0500	3.37151165610238	3.25963689383177	2.96255053236154	3.14619339517729
kfl00006_0510	1.35871300116193	1.86802338294864	1.18001718206187	1.56945975332122
kfl00006_0520	4.33188346829585	4.30904635138614	4.49554381633119	4.57306243574218
kfl00006_0530	0	0	0	0
kfl00006_0540	0	0	0	0
kfl00006_0550	5.62907753886327	5.7561805302472	5.26138925123507	5.3345341750203
kfl00006_0560	3.58726485792698	3.54615095659529	2.71427119895334	2.89403527097519
kfl00006_0580	0	0	0	0
kfl00006_0590	5.16585968029621	5.17796723289414	4.16444841136699	3.39040687513758
kfl00006_0600	1.256440411261	0.993461712730169	0.602117954034227	0.7211469171007
kfl00006_0610	2.8687607529504	3.3153689164911	3.50617160633632	3.05140402835493
kfl00006_0620	0	0	0	0
kfl00006_0630	0	0	0	0
kfl00006_0640	0	0	0	0
kfl00006_0650	0	0	0	0
kfl00006_0660	0.945294999506729	1.61413575700153	0	0
kfl00006_0670	4.6031905807207	4.68106302946464	5.59490293584545	5.80622601172799
kfl00006_0680	0	0	0	0
kfl00006_0700	5.12795574508673	5.40868281703539	4.58507944852155	4.21598831778911
kfl00006_0710	6.5364584378871	6.64933819410499	7.67678156888661	7.81668560927735
kfl00006_0720	3.46067150432506	3.0202341031354	1.4859437455719	1.46084333687357
kfl00006_0730	4.17247751142296	4.37954484978281	5.79912019540139	5.95999993153601
kfl00006_0740	4.76967334270781	4.96526358486737	6.2297774278334	6.22132587502921
kfl00006_0750	2.20991581746472	2.91104709619181	3.47384510504774	3.60773460830052
kfl00006_0760	5.60533746280469	5.91309696643446	5.95162465218691	5.74259201625778
kfl00006_0770	7.75319937902636	7.8041286438189	7.40236414274475	7.48850567926837
kfl00006_0780	3.33475987157176	2.52975978778954	2.70242397213994	2.40111725367986
kfl00006_0790	0.636467795689243	0.807740136340165	1.58648495738682	1.85090190564049
kfl00006_0800	3.13144044118532	3.62223172506787	3.32604062562489	3.43168771877347
kfl00006_0810	3.75409851539766	4.80013678293168	4.58578206597652	4.31607971233882
kfl00006_0820	4.53836718955918	4.23029029343864	4.65824374108556	4.76030406533532
kfl00006_0830	4.66926077168773	4.6525890030549	4.30210754615889	4.02582150722712
kfl00006_0840	3.76816485146731	3.83296576342678	2.55518499877496	2.28122329150891
kfl00006_0850	3.53110932443992	3.73314179548648	4.52222160487801	4.43079926081881
kfl00006_0860	4.38457338146653	4.19407754250632	5.28752742607963	5.23096946777704
kfl00006_0870	4.71768596323662	4.59988302938401	3.8566466383228	4.09969244049431
kfl00006_0880	0	0	0	0
kfl00006_0890	0	0	0	0
kfl00006_0900	3.84935363659395	3.95926231530335	3.72285699187794	3.71584432616346
kfl00006_0910	0	0	0	0
kfl00006_0920	0	0	0	0
kfl00006_0930	0	0	0	0
kfl00006_0950	0	0	0	0
kfl00006_0960	0	0	0	0
kfl00006_g22	5.96568136850493	6.67529787457343	5.60553788279282	5.26357962737657
kfl00006_g49	0	0	0	0
kfl00007_0010	0	0	0	0
kfl00007_0020	0.255655690995966	0	0	0
kfl00007_0030	0.300264157296163	0.0345819149316032	0.223845724592368	0.0233559054329418
kfl00007_0040	4.00533033758135	3.80355661252689	5.41015139527898	5.48496867364492
kfl00007_0050	7.72121286363759	7.75498663774064	6.42870133734089	6.66941109591427
kfl00007_0060	0.516061029409045	0.0729399540048934	0	0
kfl00007_0070	0.940769580491962	0.942083469959887	0	0
kfl00007_0080	0	0	0	0.513782797723724
kfl00007_0085	0	0	1.47232081802753	1.52685780587735
kfl00007_0090	3.31489926975242	3.13253700080538	3.2598284859283	3.46853650023818
kfl00007_0100	2.98784744432087	3.53678309732375	2.67758184761355	3.10221640275155
kfl00007_0110	7.99013728797035	7.87535334653658	7.0026248855253	6.67381834599842
kfl00007_0120	4.16287941531126	4.37405975802257	2.19033139356028	1.0540372936233
kfl00007_0130	0	0	0	0
kfl00007_0140	0	0	0	0
kfl00007_0150	0	0	0	0
kfl00007_0160	2.74227076820489	2.41860288376944	0.91535538883516	0
kfl00007_0170	0	0	0	0
kfl00007_0180	0	0	0	0
kfl00007_0190	2.86792880060997	2.80026785287336	2.33667499670635	1.38610562382814
kfl00007_0200	1.93686140743197	2.67256563321709	1.09891941814175	1.89697893437497
kfl00007_0210	1.32701882841324	1.04497733679315	0.67016052503888	1.26457738890917
kfl00007_0220	0	0	0	0
kfl00007_0230	3.88151824784136	3.8165134987341	4.75390264510076	5.04693484237593
kfl00007_0240	3.80806077913908	3.48687862117419	2.41529038382473	2.14783151852369
kfl00007_0250	5.19243885759602	5.1482728127564	5.4343295891112	5.499019836399
kfl00007_0260	2.94633935043999	2.3008458534135	2.12531451701946	2.42142848484761
kfl00007_0270	4.15027854276814	3.97537694538134	3.4721720529274	3.99694765418371
kfl00007_0280	4.51731923801711	4.51842423239149	5.6092740871089	5.71276159307721
kfl00007_0290	0	0	0	0
kfl00007_0300	0	0	0	0
kfl00007_0310	0	0	0	0
kfl00007_0320	1.98066091105773	2.23214040350326	1.66619997104945	1.12178254755107
kfl00007_0330	4.90809067373008	5.19987623953817	4.97196693983271	5.2317506664918
kfl00007_0335	0	0	0	0
kfl00007_0340	3.69898589564967	3.84975145717094	2.97268817311276	3.48587870325251
kfl00007_0350	2.17235827130758	1.40919615225569	3.95860071273998	4.15393629222544
kfl00007_0360	5.77842216318567	5.33611552293158	5.79242877592895	5.76810697979884
kfl00007_0370	0	0	0	0
kfl00007_0380	0	0	0	0
kfl00007_0390	3.03152063267612	2.70012947873537	3.75518917061914	3.67559179855462
kfl00007_0400	3.69311695114531	3.55151348615904	4.8881822391064	4.81064556461489
kfl00007_0410	4.79187428538023	4.76605875394408	4.65652333265935	5.20462810448965
kfl00007_0420	4.77701935551443	4.73682903111467	5.22905413992276	5.21398150269802
kfl00007_0430	5.29036226568052	5.05078291771341	5.33401660189936	5.25993681842133
kfl00007_0440	0	0	0	0
kfl00007_0445	0	0	0.558748248367284	0
kfl00007_0450	0	0	0	0
kfl00007_0460	4.33340778114104	4.17472432351684	4.00188781121594	4.08754885470958
kfl00007_0470	3.41812517117116	3.71441193516378	3.34384140298472	3.4170268191589
kfl00007_0480	4.12484518202877	4.11122703309395	4.7712464566956	4.85124607548907
kfl00007_0490	2.55743998997812	2.94453047177168	2.26903180927417	2.13495533041626
kfl00007_0500	0	0	0	0
kfl00007_0510	6.02144458591405	5.97767970750404	6.61562087156724	6.53894580432138
kfl00007_0520	0	0	0	0
kfl00007_0530	4.54075509813724	4.45939606197733	3.35628386594169	3.29056133210702
kfl00007_0540	0.393380424969434	0.572650172706485	0.429948261414705	0.469490576016718
kfl00007_0550	1.69083855546552	1.37240814886631	1.27555617342363	1.23188198663463
kfl00007_0560	5.59430967128613	5.49681916002057	5.18743880243156	5.00736997293943
kfl00007_0570	0	0	0	0
kfl00007_0580	0	0	0	0
kfl00007_0590	0	0	0	0
kfl00007_0600	5.29662144182361	5.29592043513303	5.28509108083835	5.63338851020225
kfl00007_0610	0	0	0	0
kfl00007_0615	0	0	0	0
kfl00007_0620	4.77594338033646	5.00590000221592	4.27405602086558	3.50036699247019
kfl00007_0630	4.82669410862179	4.68274729088547	3.56437725924056	3.72279372172453
kfl00008_0010	0	0	0	0
kfl00008_0020	0	0	0	0
kfl00008_0030	3.95107839366014	3.66686058888658	3.73329418661057	3.35023086786123
kfl00008_0040	5.48209843287034	5.20263150094844	5.93611610442651	5.78994964880202
kfl00008_0050	2.96290623478004	3.18985911903138	2.78107426015873	2.59600389785081
kfl00008_0060	5.54743051092624	5.4652514010606	3.8344823408472	3.92410296272065
kfl00008_0070	0.953879232209757	0.761742768604054	0.784009496018961	0
kfl00008_0080	9.06316140149588	9.01001522605101	9.62234937755507	9.52547024838787
kfl00008_0090	5.59052647346334	5.55726099670107	6.13311139217855	6.14540187045036
kfl00008_0100	5.52027432411626	5.47218812497941	5.11889471161461	5.36842884271627
kfl00008_0110	9.19719309663124	9.1286746284202	10.0303361157796	10.0529711635035
kfl00008_0120	6.43585482346202	6.23625968135344	5.96238222297156	5.93960066581143
kfl00008_0130	0	0	0	0
kfl00008_0140	0.659051856041059	0	0.678860155811373	0
kfl00008_0150	4.68264395447511	4.49879973613386	4.05569126699424	4.31673255342696
kfl00008_0160	2.57731319406061	2.37904234597435	2.3468138859085	2.42923392655916
kfl00008_0170	1.79694531170452	0.927063307608452	1.29764427322618	1.80910378234465
kfl00008_0180	4.84399289452011	4.96241563531887	1.56339166325043	2.2125741584509
kfl00008_0190	1.36107837170648	1.91687698955784	0	0
kfl00008_0200	5.02181989333242	4.86254626577663	7.59455863503766	7.7863028897153
kfl00008_0210	2.68054150163612	2.73896112755905	3.06147987839651	2.34580673496005
kfl00008_0220	0	0	0	0
kfl00008_0230	0	0	0	0
kfl00008_0240	2.0415792931629	1.27578459160966	1.07768013726093	1.09498582211264
kfl00008_0250	4.23227268320859	3.88903556130165	2.70597978393973	2.2296012941101
kfl00008_0260	0	0	0	0
kfl00008_0270	5.21797205704365	5.66100998625493	5.5019584461533	5.43477506272355
kfl00008_0280	0	0	0	0
kfl00008_0290	2.85297588809823	2.89976752391462	2.33771291607968	2.44894724692968
kfl00008_0300	4.81263005402219	5.04046462851031	4.09222960864667	4.21801290275388
kfl00008_0310	3.59344778436526	3.4137152460938	5.18365130739879	5.29401396290166
kfl00008_0320	3.2235423774302	3.18943027672272	3.72162155562127	3.4311385969794
kfl00008_0330	3.20304083071164	3.18107273249226	2.86240453127484	3.36215887210785
kfl00008_0340	0.773711589140529	1.47285367666193	0.994210211878952	0
kfl00008_0350	3.79012543277847	3.17976542214366	2.50495370385823	2.66390109770364
kfl00008_0360	4.4991996585649	4.64877069912187	5.21435010769892	5.20548208554147
kfl00008_0380	3.58799903569349	3.65943249805653	3.18154584007624	3.830389839851
kfl00008_0390	3.41914168002599	3.7716576231658	2.63827487947512	2.94398817323241
kfl00008_0410	5.75176765538508	5.68331207757002	5.15437962660072	5.32060547587931
kfl00008_0420	5.20386261797611	5.28065205321306	3.7229806171514	4.14561762495479
kfl00008_0430	3.9603282371376	4.37388431126675	3.7456146239264	3.49067249181737
kfl00008_0440	6.01554700633249	6.00118144741249	6.21698205768372	6.29414580799052
kfl00008_0450	6.39828978536043	6.40233860607285	5.5014227079146	5.47148263724892
kfl00008_0460	6.45199956069377	6.21105548460275	7.3343874551131	7.48033917278064
kfl00008_0470	10.8883959966327	10.9196341893516	10.9377882309078	10.9122221353177
kfl00008_0480	1.77772441650735	2.30871485232889	2.39449838886919	2.22381693812352
kfl00008_0490	1.32531887857711	0.878521508222481	1.30900496802446	1.4753170984989
kfl00008_0500	5.08388978046775	5.28888135834663	5.3533659775503	5.57854947154376
kfl00008_0510	5.36855806339725	5.30340523090153	5.26345005815281	5.30613514051245
kfl00008_0520	7.73606310168126	7.71867823756934	7.37611590086318	7.27887876944554
kfl00008_0530	4.23939231509054	3.90917866490568	3.61391164086794	3.18440963007803
kfl00008_0540	0	0	0	0
kfl00008_0550	0	0	0	0
kfl00008_0560	3.60597610363149	3.56504779186256	3.84189574996151	3.82432702286868
kfl00008_0570	4.90889104421218	5.20243742011605	4.6993536285295	4.25852871355663
kfl00008_0580	2.91125765623513	3.37989477405871	4.03179016983319	4.0673690382696
kfl00008_0590	5.98338396777834	6.01366381921672	5.70979174387361	5.80039186797894
kfl00008_0600	0	0	0	0
kfl00008_g27	0	0	0	0
kfl00009_0020	3.35772330474633	3.4079581777788	3.30524676292209	3.48117349942831
kfl00009_0025	1.35580635521561	2.10192850110535	2.05014994406815	1.71523147627578
kfl00009_0030	5.90988191529201	5.91285423177014	6.14348506647081	5.93436299313899
kfl00009_0040	0	0	0	0
kfl00009_0050	4.09414646620866	4.09622558479583	4.06934520312654	4.274082177825
kfl00009_0060	4.85645255026429	4.79294395223382	3.97310690620128	3.73641293504775
kfl00009_0070	0	0	0	0
kfl00009_0080	4.04144898046992	4.52411317064702	2.68039530347357	3.47452446231379
kfl00009_0090	0	0	0	0
kfl00009_0100	3.13618327883283	3.34346864846748	3.45798822426046	3.84867833299175
kfl00009_0110	2.62177154151616	2.34453973971029	1.86694366387783	2.43564091258253
kfl00009_0120	0	0	0	0
kfl00009_0130	2.9329284233002	3.43103296738643	2.29931827983216	2.18748305860517
kfl00009_0140	3.0692854470971	3.05020003151166	3.38568930289588	4.35655488044377
kfl00009_0145	2.48147452976228	2.25392521363349	3.65847223320391	3.84662869160672
kfl00009_0150	3.69088689141605	4.01466420311841	3.98353362861117	3.6965983386168
kfl00009_0155	0	0	0	0
kfl00009_0160	1.77326718733337	2.19631556804072	0.728677616428911	0.685278757569109
kfl00009_0170	0	0	0	0
kfl00009_0180	0.0329345785205492	0.00601775540398017	0.045211894573841	0.00382333656890028
kfl00009_0190	2.46778984346038	2.86863270265591	3.55999826585954	3.65309029379773
kfl00009_0200	4.59140372202294	4.31857350200751	4.28009667140873	4.21307161939257
kfl00009_0210	0	0	4.53685098997898	4.46399085367907
kfl00009_0220	0.802924183963662	0.845596135912876	0.279436687359652	0
kfl00009_0230	3.53857686557263	3.63597760141301	4.39433846074802	4.31970844945058
kfl00009_0240	0	0	0	0
kfl00009_0250	0	0	0	0
kfl00009_0260	3.89817705113909	3.78458630409199	3.53086864234238	3.56251111316753
kfl00009_0270	6.79788261099122	6.98375516504063	6.57818406026438	6.66762512022944
kfl00009_0280	6.38945096906889	6.38132278712286	8.39534373466792	8.54551773169795
kfl00009_0290	5.07779371214051	5.16445743297821	5.10403976285782	4.98322238556576
kfl00009_0310	3.17577519745252	3.39394088060701	2.20703425247044	2.14460150726303
kfl00009_0320	5.79334067689432	5.71779414857585	5.84267792392411	5.71091364984257
kfl00009_0330	4.48527387309215	4.65024947388882	3.90425925884504	4.0517832548846
kfl00009_0350	6.7356644063038	6.82526791215419	5.37030374534458	5.42569535675119
kfl00009_0360	3.31326482589477	2.76299654655391	3.32477271814117	3.06437553368451
kfl00009_0370	1.48039522267894	2.44900184834775	2.95209504844631	0
kfl00009_0380	4.250260817678	4.34137506272005	4.90566116402295	4.69284984760701
kfl00009_0390	2.21718471189443	1.73878472638235	1.29695880149061	1.4570869945624
kfl00009_0400	0	0	4.7416875879315	4.8966771596763
kfl00009_0410	2.90559713789388	0	4.20600708872553	4.81388587426353
kfl00009_0420	7.58196103950405	7.46562748410967	6.52768631847683	6.3104489450418
kfl00009_0430	3.56938158101413	3.34760218516156	3.49183568227166	3.87715064936985
kfl00009_0440	4.19701862834217	4.33483509174496	5.08464132536228	5.10943555724626
kfl00009_0450	4.64013667002851	4.80515966131807	6.30101484168265	6.13284646340191
kfl00009_0460	5.97331967597384	5.96832387450179	5.70130700068858	5.73898262769969
kfl00009_0470	6.18315266638768	6.03803287090655	5.3813024391926	5.2150446007588
kfl00009_0480	5.51631308318903	5.39446942894083	5.87047079406087	5.85703248505982
kfl00009_0490	0	0	0	0
kfl00009_0500	3.63959349650159	3.66004890069123	3.5406545023519	3.35518635857726
kfl00009_0510	3.85357916107875	4.17580957349887	2.75631507411673	2.96550546966978
kfl00009_0520	2.67422607672812	2.72225543456332	1.72047704920095	2.02115520003873
kfl00009_0530	4.12184865301821	4.03558331008274	3.1556392991075	2.86364274255962
kfl00009_0540	7.11197992016655	7.14387697446727	6.50082586132459	6.36182840750085
kfl00009_0550	5.67092233156902	5.47726501467598	6.52254363327978	6.38841974490262
kfl00009_0560	3.61879739188501	3.51506325350574	4.83923044189902	4.74241270262769
kfl00009_0570	3.91439486021981	4.48773588986214	4.86472616064912	4.9811112416614
kfl00009_0580	4.72602551271899	4.77688940896739	7.15991070150894	7.25496586549826
kfl00009_0590	4.10550467227141	3.89882640386626	3.40396787918977	2.63338086362406
kfl00009_0600	4.67188799574809	5.19337634627445	3.15836369070679	3.75167683332949
